scenario,method,seed,episode_id,step,action,action_category,stage,progress_delta,cumulative_progress,critical_load_recovery_ratio,communication_recovery_ratio,power_recovery_ratio,road_recovery_ratio,constraint_violation,invalid_action,wait_hold_usage
resource_moderate,baseline_rl,43,4,13,12,feeder,middle,-8.821487426757812e-06,0.04120752215385437,0.7003013491630554,0.5310420989990234,0.6241738200187683,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,14,14,wait,middle,0.0,0.04120752215385437,0.7003013491630554,0.5310420989990234,0.6241738200187683,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,15,9,mes,middle,0.0035001039505004883,0.04470762610435486,0.7153013348579407,0.5310420989990234,0.6375072002410889,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,16,12,feeder,middle,-9.417533874511719e-06,0.04469820857048035,0.7188773155212402,0.5310420989990234,0.6374714374542236,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,17,12,feeder,middle,-7.748603820800781e-06,0.044690459966659546,0.721824586391449,0.5310420989990234,0.6374419331550598,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,18,14,wait,middle,0.0,0.044690459966659546,0.721824586391449,0.5310420989990234,0.6374419331550598,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,19,12,feeder,middle,-8.106231689453125e-06,0.04468235373497009,0.7249083518981934,0.5310420989990234,0.6374111175537109,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,20,10,mes,middle,0.0034999847412109375,0.04818233847618103,0.7399083971977234,0.5310420989990234,0.6507444381713867,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,21,12,feeder,middle,-7.510185241699219e-06,0.04817482829093933,0.7427511215209961,0.5310420989990234,0.6507160067558289,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,22,14,wait,middle,0.0,0.04817482829093933,0.7427511215209961,0.5310420989990234,0.6507160067558289,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,23,12,feeder,middle,-7.152557373046875e-06,0.048167675733566284,0.7455034852027893,0.5310420989990234,0.6506884694099426,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,24,12,feeder,middle,-5.781650543212891e-06,0.04816189408302307,0.7477094531059265,0.5310420989990234,0.6506664752960205,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,25,14,wait,middle,0.0,0.04816189408302307,0.7477094531059265,0.5310420989990234,0.6506664752960205,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,26,11,mes,middle,0.003500044345855713,0.051661938428878784,0.762709379196167,0.5310420989990234,0.6639997959136963,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,27,12,feeder,middle,-6.139278411865234e-06,0.05165579915046692,0.7650297284126282,0.5310420989990234,0.6639766097068787,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,28,12,feeder,middle,-4.76837158203125e-06,0.05165103077888489,0.7668468952178955,0.5310420989990234,0.6639584302902222,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,29,14,wait,middle,0.0,0.05165103077888489,0.7668468952178955,0.5310420989990234,0.6639584302902222,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,30,12,feeder,middle,-5.781650543212891e-06,0.051645249128341675,0.7690668702125549,0.5310420989990234,0.663936197757721,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,31,14,wait,middle,0.0,0.051645249128341675,0.7690668702125549,0.5310420989990234,0.663936197757721,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,32,11,mes,middle,0.0034999847412109375,0.05514523386955261,0.7840668559074402,0.5310420989990234,0.6772695183753967,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,33,12,feeder,middle,-6.079673767089844e-06,0.05513915419578552,0.7863470911979675,0.5310420989990234,0.6772467494010925,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,34,12,feeder,middle,-4.649162292480469e-06,0.05513450503349304,0.7881552577018738,0.5310420989990234,0.6772286891937256,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,4,35,12,feeder,middle,-4.76837158203125e-06,0.05512973666191101,0.7899633049964905,0.5310420989990234,0.6772105693817139,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,36,14,wait,middle,0.0,0.05512973666191101,0.7899633049964905,0.5310420989990234,0.6772105693817139,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,37,12,feeder,middle,-5.841255187988281e-06,0.05512389540672302,0.7921832203865051,0.5310420989990234,0.6771883964538574,0.4634522497653961,1,1,0
resource_moderate,baseline_rl,43,4,38,14,wait,middle,0.0,0.05512389540672302,0.7921832203865051,0.5310420989990234,0.6771883964538574,0.4634522497653961,0,0,1
resource_moderate,baseline_rl,43,4,39,11,mes,middle,0.0034999847412109375,0.05862388014793396,0.8071832656860352,0.5310420989990234,0.6905217170715332,0.4634522497653961,0,0,0
resource_moderate,baseline_rl,43,5,0,11,mes,middle,0.003500044345855713,0.003500044345855713,0.625,0.4366666376590729,0.503333330154419,0.38333332538604736,0,0,0
resource_moderate,baseline_rl,43,5,1,11,mes,middle,0.0034999847412109375,0.00700002908706665,0.64000004529953,0.4366666376590729,0.5166666507720947,0.38333332538604736,0,0,0
resource_moderate,baseline_rl,43,5,2,11,mes,middle,0.0034999847412109375,0.010500013828277588,0.6550000309944153,0.4366666376590729,0.5300000309944153,0.38333332538604736,0,0,0
resource_moderate,baseline_rl,43,5,3,13,coordinated,middle,0.009474009275436401,0.01997402310371399,0.667864978313446,0.4462888538837433,0.5396221876144409,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,4,11,mes,middle,0.0034999847412109375,0.023474007844924927,0.6828649640083313,0.4462888538837433,0.5529555678367615,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,5,12,feeder,middle,-8.791685104370117e-06,0.023465216159820557,0.6862204074859619,0.4462888538837433,0.5529219508171082,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,6,12,feeder,middle,-7.241964340209961e-06,0.023457974195480347,0.6889814734458923,0.4462888538837433,0.5528943538665771,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,7,14,wait,middle,0.0,0.023457974195480347,0.6889814734458923,0.4462888538837433,0.5528943538665771,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,8,12,feeder,middle,-7.569789886474609e-06,0.023450404405593872,0.6918671131134033,0.4462888538837433,0.5528655052185059,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,9,12,feeder,middle,-6.139278411865234e-06,0.023444265127182007,0.6942053437232971,0.4462888538837433,0.5528421401977539,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,10,14,wait,middle,0.0,0.023444265127182007,0.6942053437232971,0.4462888538837433,0.5528421401977539,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,11,11,mes,middle,0.0034999847412109375,0.026944249868392944,0.7092053294181824,0.4462888538837433,0.5661754608154297,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,12,12,feeder,middle,-6.496906280517578e-06,0.026937752962112427,0.7116788029670715,0.4462888538837433,0.5661507248878479,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,13,12,feeder,middle,-5.185604095458984e-06,0.026932567358016968,0.7136459946632385,0.4462888538837433,0.566131055355072,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,14,14,wait,middle,0.0,0.026932567358016968,0.7136459946632385,0.4462888538837433,0.566131055355072,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,15,12,feeder,middle,-5.543231964111328e-06,0.026927024126052856,0.7157647013664246,0.4462888538837433,0.5661098957061768,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,16,12,feeder,middle,-4.5299530029296875e-06,0.026922494173049927,0.7174903750419617,0.4462888538837433,0.5660926103591919,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,17,14,wait,middle,0.0,0.026922494173049927,0.7174903750419617,0.4462888538837433,0.5660926103591919,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,18,11,mes,middle,0.003500044345855713,0.03042253851890564,0.7324903607368469,0.4462888538837433,0.5794259905815125,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,19,12,feeder,middle,-5.7220458984375e-06,0.030416816473007202,0.7346665859222412,0.4462888538837433,0.5794041752815247,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,20,12,feeder,middle,-4.559755325317383e-06,0.030412256717681885,0.7363922595977783,0.4462888538837433,0.5793869495391846,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,21,14,wait,middle,0.0,0.030412256717681885,0.7363922595977783,0.4462888538837433,0.5793869495391846,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,22,12,feeder,middle,-5.543231964111328e-06,0.030406713485717773,0.7385109066963196,0.4462888538837433,0.5793657302856445,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,23,14,wait,middle,0.0,0.030406713485717773,0.7385109066963196,0.4462888538837433,0.5793657302856445,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,24,9,mes,middle,0.003500014543533325,0.0339067280292511,0.7535109519958496,0.4462888538837433,0.5926991105079651,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,25,12,feeder,middle,-5.7220458984375e-06,0.03390100598335266,0.7556871771812439,0.4462888538837433,0.5926773548126221,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,26,12,feeder,middle,-4.5299530029296875e-06,0.03389647603034973,0.757412850856781,0.4462888538837433,0.592660129070282,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,27,12,feeder,middle,-4.5299530029296875e-06,0.0338919460773468,0.7591385245323181,0.4462888538837433,0.5926428437232971,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,28,14,wait,middle,0.0,0.0338919460773468,0.7591385245323181,0.4462888538837433,0.5926428437232971,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,29,12,feeder,middle,-5.543231964111328e-06,0.03388640284538269,0.7612571716308594,0.4462888538837433,0.5926216244697571,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,30,14,wait,middle,0.0,0.03388640284538269,0.7612571716308594,0.4462888538837433,0.5926216244697571,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,31,9,mes,middle,0.0034999847412109375,0.03738638758659363,0.7762572169303894,0.4462888538837433,0.6059549450874329,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,32,12,feeder,middle,-5.7220458984375e-06,0.03738066554069519,0.7784333825111389,0.4462888538837433,0.6059331893920898,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,33,12,feeder,middle,-4.5299530029296875e-06,0.03737613558769226,0.780159056186676,0.4462888538837433,0.6059159636497498,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,34,14,wait,middle,0.0,0.03737613558769226,0.780159056186676,0.4462888538837433,0.6059159636497498,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,35,12,feeder,middle,-5.543231964111328e-06,0.03737059235572815,0.7822778224945068,0.4462888538837433,0.6058947443962097,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,36,9,mes,middle,0.0034999847412109375,0.04087057709693909,0.7972777485847473,0.4462888538837433,0.6192280650138855,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,43,5,37,12,feeder,middle,-5.185604095458984e-06,0.04086539149284363,0.7992526888847351,0.4462888538837433,0.6192083358764648,0.3945901691913605,1,1,0
resource_moderate,baseline_rl,43,5,38,14,wait,middle,0.0,0.04086539149284363,0.7992526888847351,0.4462888538837433,0.6192083358764648,0.3945901691913605,0,0,1
resource_moderate,baseline_rl,43,5,39,12,feeder,middle,-5.5730342864990234e-06,0.04085981845855713,0.8013713955879211,0.4462888538837433,0.6191871762275696,0.3945901691913605,0,0,0
resource_moderate,baseline_rl,44,0,0,11,mes,middle,0.0034999847412109375,0.0034999847412109375,0.6050000190734863,0.46666669845581055,0.5166666507720947,0.4099999964237213,0,0,0
resource_moderate,baseline_rl,44,0,1,11,mes,middle,0.0034999847412109375,0.006999969482421875,0.6200000643730164,0.46666669845581055,0.5299999713897705,0.4099999964237213,0,0,0
resource_moderate,baseline_rl,44,0,2,13,coordinated,middle,0.009763091802597046,0.01676306128501892,0.633098304271698,0.47668683528900146,0.5400201678276062,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,3,11,mes,middle,0.0034999847412109375,0.02026304602622986,0.6480982899665833,0.47668683528900146,0.553353488445282,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,4,11,mes,middle,0.003500044345855713,0.02376309037208557,0.6630982756614685,0.47668683528900146,0.5666868090629578,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,5,12,feeder,middle,-1.0013580322265625e-05,0.023753076791763306,0.6669154763221741,0.47668683528900146,0.5666486620903015,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,6,12,feeder,middle,-8.344650268554688e-06,0.02374473214149475,0.6700868010520935,0.47668683528900146,0.566616952419281,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,7,12,feeder,middle,-7.3909759521484375e-06,0.023737341165542603,0.6729057431221008,0.47668683528900146,0.5665886998176575,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,8,14,wait,middle,0.0,0.023737341165542603,0.6729057431221008,0.47668683528900146,0.5665886998176575,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,9,11,mes,middle,0.0034999847412109375,0.02723732590675354,0.6879057884216309,0.47668683528900146,0.579922080039978,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,10,12,feeder,middle,-7.867813110351562e-06,0.02722945809364319,0.6909106373786926,0.47668683528900146,0.5798920392990112,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,11,12,feeder,middle,-6.4373016357421875e-06,0.027223020792007446,0.6933507919311523,0.47668683528900146,0.5798676609992981,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,12,14,wait,middle,0.0,0.027223020792007446,0.6933507919311523,0.47668683528900146,0.5798676609992981,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,13,12,feeder,middle,-6.616115570068359e-06,0.027216404676437378,0.6958760619163513,0.47668683528900146,0.5798423886299133,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,14,11,mes,middle,0.0034999847412109375,0.030716389417648315,0.7108760476112366,0.47668683528900146,0.5931757092475891,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,15,12,feeder,middle,-5.9604644775390625e-06,0.030710428953170776,0.7131664752960205,0.47668683528900146,0.5931528210639954,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,16,14,wait,middle,0.0,0.030710428953170776,0.7131664752960205,0.47668683528900146,0.5931528210639954,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,17,12,feeder,middle,-5.781650543212891e-06,0.030704647302627563,0.7153687477111816,0.47668683528900146,0.5931308269500732,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,18,12,feeder,middle,-4.649162292480469e-06,0.030699998140335083,0.7171304821968079,0.47668683528900146,0.5931131839752197,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,19,14,wait,middle,0.0,0.030699998140335083,0.7171304821968079,0.47668683528900146,0.5931131839752197,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,20,11,mes,middle,0.0034999847412109375,0.03419998288154602,0.7321305274963379,0.47668683528900146,0.6064465045928955,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,21,12,feeder,middle,-5.841255187988281e-06,0.03419414162635803,0.7343524098396301,0.47668683528900146,0.6064243316650391,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,22,12,feeder,middle,-4.589557647705078e-06,0.03418955206871033,0.7361142039299011,0.47668683528900146,0.6064066886901855,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,23,14,wait,middle,0.0,0.03418955206871033,0.7361142039299011,0.47668683528900146,0.6064066886901855,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,24,12,feeder,middle,-5.662441253662109e-06,0.034183889627456665,0.7382772564888,0.47668683528900146,0.6063850522041321,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,25,12,feeder,middle,-4.649162292480469e-06,0.034179240465164185,0.7400391697883606,0.47668683528900146,0.6063674092292786,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,26,14,wait,middle,0.0,0.034179240465164185,0.7400391697883606,0.47668683528900146,0.6063674092292786,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,27,9,mes,middle,0.0034999847412109375,0.03767922520637512,0.7550392150878906,0.47668683528900146,0.6197007894515991,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,28,12,feeder,middle,-5.841255187988281e-06,0.037673383951187134,0.7572609782218933,0.47668683528900146,0.6196785569190979,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,29,12,feeder,middle,-4.589557647705078e-06,0.03766879439353943,0.7590228915214539,0.47668683528900146,0.6196609139442444,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,30,14,wait,middle,0.0,0.03766879439353943,0.7590228915214539,0.47668683528900146,0.6196609139442444,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,31,12,feeder,middle,-5.7220458984375e-06,0.03766307234764099,0.7611859440803528,0.47668683528900146,0.6196393370628357,0.42146095633506775,1,1,0
resource_moderate,baseline_rl,44,0,32,14,wait,middle,0.0,0.03766307234764099,0.7611859440803528,0.47668683528900146,0.6196393370628357,0.42146095633506775,0,0,1
resource_moderate,baseline_rl,44,0,33,9,mes,middle,0.003500044345855713,0.041163116693496704,0.7761859893798828,0.47668683528900146,0.6329726576805115,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,34,12,feeder,middle,-5.841255187988281e-06,0.041157275438308716,0.778407871723175,0.47668683528900146,0.632950484752655,0.42146095633506775,0,0,0
resource_moderate,baseline_rl,44,0,35,12,feeder,middle,-4.649162292480469e-06,0.041152626276016235,0.780169665813446,0.47668683528900146,0.6329328417778015,0.42146095633506775,1,1,0
